-0.6869185, -0.70292956, -0.7207847, -0.73725253, -0.75117576, -0.76210004, -0.7698685, -0.7744222, -0.775731, -0.77372885, -0.7683049, -0.7592729, -0.7463769, -0.7292741, -0.7075452, -0.680693, -0.6481596, -0.609351, -0.5636637, -0.51054335, -0.44951844, -0.38029328, -0.3027809, -0.21720913, -0.1241218, -0.024457356, 0.080515675, 0.18917562, 0.2996654, 0.4098931, 0.51763695, 0.620512, 0.71602404, 0.8015431, 0.8744232, 0.932168, 0.97277075, 0.99506503, 0.9990232, 0.9858167, 0.95761555, 0.91719943, 0.86751586, 0.8113463, 0.7510929, 0.6887275, 0.6257984, 0.563509, 0.5027812, 0.44432613, 0.38869485, 0.33630538, 0.28748125, 0.24243963, 0.20133108, 0.16420366, 0.13105235, 0.10177585, 0.076233365, 0.054206982, 0.035456102, 0.019692313, 0.0066215596, -0.004064724, -0.012671398, -0.019487038, -0.024792619, -0.028831726, -0.031838175, -0.033996392, -0.03548014, -0.036412146, -0.036903333, -0.037023734, -0.036831174, -0.036359463, -0.03563197, -0.034668908, -0.033478644, -0.03208288, -0.030490793, -0.02872934, -0.02681475, -0.024774153, -0.022628052, -0.020396013, -0.018098397, -0.015742298, -0.0133443745, -0.010901351, -0.008424872, -0.0059084347, -0.003356914, -0.0007669397, 0.0018635012, 0.0045340466, 0.0072524454, 0.01001955, 0.01284888, 0.015746709, 0.018731665, 0.021820428, 0.025034564, 0.028401975, 0.031945694, 0.035700664, 0.039691262, 0.04395296, 0.048512213, 0.053401254, 0.058648095, 0.06428126, 0.07033239, 0.07682937, 0.08380876, 0.09130178, 0.099350706, 0.10799253, 0.117271855, 0.12722975, 0.13790953, 0.14934935, 0.16158734, 0.17465335, 0.18857688, 0.20337732, 0.21907803, 0.23568863, 0.25322747, 0.27169722, 0.29111013, 0.31146246, 0.33275387, 0.3549706, 0.37809262, 0.40209275, 0.42692602, 0.45254964, 0.47889313, 0.5058952, 0.5334596, 0.56150216, 0.5898986, 0.61853516, 0.6472596, 0.6759256, 0.70435923, 0.7323898, 0.7598358, 0.7865171, 0.81226, 0.8368903, 0.8602519, 0.88218707, 0.902562, 0.92124325, 0.93812203, 0.9530931, 0.9660724, 0.9769798, 0.9857469, 0.9923054, 0.99658555, 0.9985103, 0.9979874, 0.9949059, 0.98912627, 0.9804743, 0.9687315, 0.95362693, 0.9348318, 0.9119512, 0.88453037, 0.8520528, 0.8139666, 0.76970285, 0.7187377, 0.6606488, 0.59522015, 0.52253306, 0.44308397, 0.3578441, 0.26829353, 0.17634386, 0.084208466, -0.0058199875, -0.09157994, -0.17124937, -0.24345881, -0.30734313, -0.36249802, -0.40890196, -0.44680128, -0.4766104, -0.49882188, -0.5139589, -0.5225601, -0.52523786, -0.5228584, -0.5172431
-0.6694337, -0.6856563, -0.70417637, -0.72134024, -0.7358901, -0.7473642, -0.7555812, -0.76049393, -0.7620524, -0.7602104, -0.75484544, -0.7457974, -0.73281103, -0.715576, -0.6936926, -0.6667036, -0.63409746, -0.5953273, -0.5498661, -0.4972046, -0.43696448, -0.36886805, -0.29290122, -0.20923783, -0.11842471, -0.0212373, 0.08115036, 0.18737313, 0.29572505, 0.40437326, 0.5111958, 0.61393553, 0.71002865, 0.79674137, 0.8711432, 0.93043184, 0.972236, 0.995119, 0.9988988, 0.9847643, 0.9550456, 0.91275215, 0.86109245, 0.8030455, 0.74117917, 0.6775347, 0.61370623, 0.5508766, 0.4899371, 0.43154672, 0.3761887, 0.32423675, 0.27593228, 0.23147416, 0.1909303, 0.15436018, 0.121683985, 0.09283565, 0.0676154, 0.045848366, 0.02725766, 0.011591762, -0.0014555342, -0.012173567, -0.020854194, -0.027789818, -0.033227954, -0.037435383, -0.040601503, -0.042945243, -0.044594992, -0.045708522, -0.046362057, -0.046650246, -0.046614017, -0.04629471, -0.04572027, -0.04489788, -0.043858923, -0.042597946, -0.041154087, -0.039525606, -0.03775183, -0.035844017, -0.033827387, -0.031726487, -0.029545013, -0.02731537, -0.025022402, -0.02269766, -0.020319613, -0.017910086, -0.015454661, -0.01295986, -0.010424869, -0.007840076, -0.0052147983, -0.002528267, 0.00021151803, 0.0030291108, 0.0059290645, 0.008932889, 0.012064026, 0.015338361, 0.018795654, 0.02244781, 0.02634129, 0.030489352, 0.034934644, 0.03969731, 0.044808656, 0.0502992, 0.05619195, 0.0625255, 0.06932123, 0.076625265, 0.084463306, 0.09288489, 0.101923086, 0.11162628, 0.12203043, 0.1331796, 0.14510536, 0.15784605, 0.17142156, 0.18586764, 0.20119108, 0.21742615, 0.23457073, 0.2526567, 0.2716768, 0.29165488, 0.31258085, 0.3344575, 0.35727343, 0.38100109, 0.4056251, 0.43108436, 0.45735657, 0.4843478, 0.512022, 0.54025364, 0.5689802, 0.59804684, 0.62735206, 0.65671587, 0.68599296, 0.7149907, 0.7435288, 0.7714159, 0.7984528, 0.8244617, 0.84924114, 0.87263197, 0.89444554, 0.9145441, 0.9327653, 0.94899434, 0.96310234, 0.9749948, 0.98457164, 0.99174714, 0.99643236, 0.99853295, 0.99794656, 0.9945492, 0.98819673, 0.97870976, 0.9658703, 0.9494157, 0.9290278, 0.90434414, 0.8749438, 0.84038395, 0.80019057, 0.7539283, 0.7012106, 0.64180756, 0.57567674, 0.50309145, 0.42466044, 0.34141925, 0.25476837, 0.16645792, 0.07841381, -0.00737428, -0.08906755, -0.16507605, -0.2341976, -0.2956137, -0.34890714, -0.39397025, -0.43095133, -0.46014285, -0.48193043, -0.49672112, -0.50493866, -0.5070468, -0.5037538, -0.4970347
-0.64626485, -0.6624009, -0.68130904, -0.6990947, -0.714337, -0.7264555, -0.73525375, -0.74062854, -0.74255353, -0.740947, -0.73572576, -0.72671163, -0.7136957, -0.69637483, -0.6743983, -0.6473506, -0.61476946, -0.57619005, -0.5311247, -0.4791817, -0.4199887, -0.35339177, -0.27931148, -0.19800347, -0.10983643, -0.015582215, 0.083879195, 0.18726614, 0.29321694, 0.399987, 0.5057221, 0.608141, 0.7047378, 0.79254705, 0.8684279, 0.92917055, 0.97206295, 0.9953376, 0.99866474, 0.98325026, 0.95159215, 0.9069769, 0.8528638, 0.7924924, 0.7285616, 0.6632408, 0.5981289, 0.53442484, 0.47296762, 0.4143622, 0.35904267, 0.3072859, 0.2593197, 0.21522073, 0.1750889, 0.13885327, 0.10650571, 0.077856615, 0.052796934, 0.0310551, 0.012437672, -0.0033636163, -0.016601162, -0.027572583, -0.036560267, -0.043817878, -0.049626876, -0.05418203, -0.057736825, -0.060422916, -0.062445197, -0.063880645, -0.06487132, -0.06545859, -0.06571889, -0.06568069, -0.06536736, -0.06481432, -0.064011574, -0.063008554, -0.061786935, -0.060400385, -0.058842316, -0.05715271, -0.055347163, -0.053436574, -0.051458664, -0.04939317, -0.047289476, -0.045111027, -0.042901654, -0.040629335, -0.038318563, -0.035957463, -0.033544336, -0.031089874, -0.028570164, -0.026006427, -0.023365011, -0.020658817, -0.017859312, -0.014955646, -0.011932783, -0.008753521, -0.005414679, -0.0018621489, 0.0019030713, 0.0059360834, 0.010243624, 0.014867578, 0.019830141, 0.025155786, 0.030883033, 0.037025265, 0.04363254, 0.05071871, 0.05833819, 0.066514246, 0.07529898, 0.084724866, 0.09483951, 0.10567614, 0.117278926, 0.12967138, 0.14289731, 0.15696473, 0.17192179, 0.18776219, 0.2045378, 0.22223495, 0.24090266, 0.26052862, 0.28114495, 0.30274507, 0.32532975, 0.3489015, 0.3734184, 0.39889094, 0.4252337, 0.45245668, 0.48043627, 0.50916505, 0.5384868, 0.5683558, 0.59858876, 0.6290846, 0.6596414, 0.6900997, 0.7202515, 0.7498894, 0.7788119, 0.8067828, 0.83361256, 0.8590569, 0.882942, 0.9050364, 0.92518437, 0.94318706, 0.9589089, 0.97219217, 0.9829174, 0.9909593, 0.9962032, 0.99853414, 0.9978262, 0.9939469, 0.98673916, 0.9760233, 0.9615883, 0.94318175, 0.9205249, 0.89328843, 0.861142, 0.8237204, 0.780712, 0.73182184, 0.67689973, 0.615905, 0.54905546, 0.47677878, 0.39984646, 0.31927547, 0.236405, 0.15272209, 0.069874145, -0.010548548, -0.08702135, -0.15827468, -0.22326681, -0.2812971, -0.33192077, -0.37498313, -0.41050103, -0.43865627, -0.45968735, -0.4738907, -0.48156878, -0.48312035, -0.4792892, -0.47234797
-0.62043107, -0.63643456, -0.6554633, -0.673641, -0.6893996, -0.70209306, -0.7114162, -0.71727, -0.7195607, -0.71824384, -0.7131949, -0.70428646, -0.6912977, -0.67397696, -0.6520001, -0.62499636, -0.5925761, -0.5543023, -0.5098074, -0.45868903, -0.40072688, -0.33568835, -0.2636399, -0.1846568, -0.09920427, -0.007759147, 0.08877205, 0.18947998, 0.2930142, 0.39798534, 0.50250924, 0.6045175, 0.701338, 0.78997546, 0.8669453, 0.9287821, 0.9723765, 0.9957168, 0.9983119, 0.9813961, 0.9476451, 0.9005654, 0.843905, 0.78106993, 0.714959, 0.647774, 0.58119506, 0.51637346, 0.45414007, 0.39504424, 0.33944482, 0.28760317, 0.23961897, 0.19561464, 0.15552506, 0.11938161, 0.08699787, 0.05832284, 0.033082377, 0.011146264, -0.0078021297, -0.023962293, -0.037646823, -0.049104076, -0.058604322, -0.06642114, -0.07276098, -0.077895, -0.08196212, -0.08520387, -0.08770009, -0.08964005, -0.091062665, -0.092090875, -0.09274813, -0.09309011, -0.09314899, -0.09292704, -0.09247674, -0.09177277, -0.09088063, -0.08977523, -0.08851444, -0.08709619, -0.08554764, -0.083899245, -0.08213712, -0.08031823, -0.07839783, -0.076440126, -0.074395075, -0.07231027, -0.07015585, -0.06794727, -0.065686755, -0.06335513, -0.060980275, -0.058521573, -0.05600962, -0.053404193, -0.050714184, -0.047916964, -0.044987045, -0.041923642, -0.038671676, -0.03524369, -0.031573296, -0.027669782, -0.02347696, -0.018986214, -0.014163667, -0.008978469, -0.0034167059, 0.0025710803, 0.008990491, 0.015900267, 0.023311406, 0.031282023, 0.039836176, 0.04902592, 0.05888385, 0.06945674, 0.08077322, 0.092881784, 0.10579476, 0.11956906, 0.13419773, 0.14974827, 0.16620152, 0.18362953, 0.2020117, 0.22141108, 0.24181874, 0.26326662, 0.28576556, 0.30930132, 0.33390573, 0.35951144, 0.38616434, 0.41374907, 0.44230872, 0.47168836, 0.5019024, 0.53276587, 0.5642369, 0.596107, 0.62826115, 0.6604788, 0.69256985, 0.72431284, 0.75545746, 0.7857877, 0.8150161, 0.84293365, 0.86924255, 0.893743, 0.9161567, 0.93629694, 0.95392764, 0.9688805, 0.9809676, 0.9900359, 0.99593306, 0.99851143, 0.9976298, 0.99313253, 0.98486125, 0.97263724, 0.9562603, 0.93551856, 0.9101626, 0.87996185, 0.8446517, 0.8040405, 0.7579338, 0.7062878, 0.6491118, 0.5866526, 0.5192665, 0.44760817, 0.37245733, 0.29488462, 0.21602532, 0.13721304, 0.05972106, -0.015120742, -0.08617348, -0.15236987, -0.21291678, -0.26716027, -0.31472647, -0.35537377, -0.38907263, -0.41586134, -0.43589613, -0.44934598, -0.45645863, -0.45759305, -0.45356306, -0.4467143
-0.59346384, -0.6092821, -0.6282521, -0.6465599, -0.6626294, -0.67569953, -0.68544817, -0.69167733, -0.6943169, -0.69325507, -0.68841326, -0.67963064, -0.66673565, -0.6494838, -0.62759143, -0.60074556, -0.5685725, -0.53075, -0.48688385, -0.43673623, -0.37999344, -0.31661153, -0.24647121, -0.16982348, -0.0868401, 0.0018694571, 0.09578065, 0.19389573, 0.2952685, 0.39842516, 0.5018065, 0.6031948, 0.7000573, 0.7891226, 0.86680824, 0.9292692, 0.9731695, 0.9962146, 0.99782324, 0.9792575, 0.94333035, 0.8937985, 0.834579, 0.7693225, 0.7009813, 0.6319029, 0.5637222, 0.4976423, 0.43442547, 0.37459135, 0.31846863, 0.2662139, 0.21796848, 0.17368314, 0.13341308, 0.09697339, 0.06435702, 0.035284165, 0.009683882, -0.012775338, -0.032230932, -0.04901812, -0.06333511, -0.07547796, -0.085690565, -0.0942021, -0.10128026, -0.10707919, -0.111862145, -0.115715615, -0.11886929, -0.121361, -0.12336299, -0.124890886, -0.12604573, -0.12684898, -0.12733315, -0.12754449, -0.12746595, -0.12716764, -0.12661353, -0.12587745, -0.124936864, -0.123839974, -0.12259993, -0.121219635, -0.11975131, -0.11815304, -0.11650082, -0.11473201, -0.11291746, -0.11100648, -0.10903866, -0.106998734, -0.104883075, -0.10271448, -0.10045373, -0.09814336, -0.09573189, -0.09325038, -0.09066178, -0.08796182, -0.08514197, -0.082157, -0.07902383, -0.07567121, -0.07212295, -0.06830765, -0.06423511, -0.059855625, -0.055151574, -0.050102446, -0.04466276, -0.03883143, -0.032546647, -0.025808364, -0.018552845, -0.010766897, -0.0023936748, 0.0065953713, 0.01624912, 0.026599845, 0.037697013, 0.049560484, 0.06225001, 0.07576289, 0.09017675, 0.105467655, 0.12172799, 0.13892671, 0.15715608, 0.17639558, 0.19671442, 0.2181181, 0.24062918, 0.2642864, 0.28905195, 0.31499377, 0.34201488, 0.37019798, 0.39939559, 0.4296782, 0.46086204, 0.49297023, 0.5257931, 0.5592759, 0.59319204, 0.6273931, 0.66164505, 0.6957097, 0.72935116, 0.76226187, 0.7942035, 0.8248272, 0.85389173, 0.88104177, 0.90603745, 0.9285521, 0.94835675, 0.96517795, 0.9788059, 0.9890231, 0.99563885, 0.9984761, 0.9973588, 0.99212664, 0.982611, 0.9686452, 0.9500642, 0.9266852, 0.8983595, 0.8649119, 0.8262584, 0.7823004, 0.733104, 0.6787445, 0.6195375, 0.55582666, 0.4882417, 0.41742986, 0.3443198, 0.26980272, 0.19499461, 0.120889455, 0.04861949, -0.02088592, -0.08664152, -0.14791508, -0.20398119, -0.2543816, -0.29869545, -0.33674172, -0.36836717, -0.3935934, -0.4124407, -0.42504743, -0.4315748, -0.4323954, -0.42831516, -0.42165196
-0.56632483, -0.58189505, -0.600637, -0.618875, -0.63500553, -0.6482725, -0.65825385, -0.66476166, -0.6676392, -0.66680837, -0.66213685, -0.6535054, -0.6407311, -0.62360203, -0.6018763, -0.575246, -0.54344267, -0.5061033, -0.4630005, -0.41379002, -0.3583707, -0.2965055, -0.22830626, -0.1537295, -0.07316475, 0.013164736, 0.104548045, 0.20042078, 0.29967305, 0.401231, 0.5033568, 0.60410416, 0.70069504, 0.78992385, 0.86787236, 0.9305712, 0.9743539, 0.9967908, 0.997188, 0.9768494, 0.9387472, 0.8867799, 0.8251134, 0.75746405, 0.68698037, 0.6159658, 0.54617006, 0.47870716, 0.41437164, 0.3536232, 0.29673445, 0.24387902, 0.19505136, 0.15031737, 0.109504946, 0.07263236, 0.039417684, 0.009836955, -0.016456803, -0.03954047, -0.059777025, -0.07730263, -0.092449866, -0.10541297, -0.11645781, -0.12582393, -0.13369541, -0.14033431, -0.14584517, -0.15048333, -0.15429083, -0.15748477, -0.16007298, -0.1622089, -0.16389814, -0.16521862, -0.16620095, -0.16685493, -0.16724437, -0.16733687, -0.16721435, -0.16683881, -0.16628003, -0.16552803, -0.1646094, -0.16356029, -0.16235325, -0.1610643, -0.15962756, -0.15813147, -0.1565073, -0.1548212, -0.15303507, -0.15116909, -0.1492319, -0.14719462, -0.14510216, -0.14289762, -0.14063041, -0.13824846, -0.13577184, -0.13317756, -0.13043955, -0.12757003, -0.12450245, -0.1212695, -0.11778953, -0.1140905, -0.11010475, -0.10583341, -0.101241186, -0.09629443, -0.09098766, -0.08526174, -0.07912272, -0.07250301, -0.0654005, -0.05775336, -0.04954024, -0.040710703, -0.031230513, -0.02105218, -0.010147362, 0.001541782, 0.014021215, 0.027370868, 0.041568935, 0.056719713, 0.07278374, 0.089877956, 0.1079672, 0.12715597, 0.14743617, 0.16887109, 0.19149436, 0.21530679, 0.24038552, 0.26666138, 0.2942436, 0.3230021, 0.35305193, 0.38421753, 0.41658384, 0.44994408, 0.48431247, 0.5194623, 0.55530703, 0.59160614, 0.62816334, 0.6647282, 0.7010034, 0.7367288, 0.77153015, 0.8051329, 0.8371207, 0.8672042, 0.8949675, 0.9201167, 0.94227666, 0.96116585, 0.9764746, 0.9879468, 0.995339, 0.9984284, 0.9970234, 0.99093896, 0.9800167, 0.9641142, 0.94309634, 0.91687685, 0.8853577, 0.848548, 0.8064367, 0.7591951, 0.70697176, 0.65016663, 0.589145, 0.5245644, 0.45700732, 0.38734996, 0.31632778, 0.2449337, 0.17394997, 0.10436391, 0.036898814, -0.027564606, -0.08843292, -0.14499466, -0.19682404, -0.24341315, -0.28452107, -0.31985062, -0.349329, -0.37283394, -0.3904127, -0.40208253, -0.40802556, -0.4085485, -0.4044702, -0.39799842
-0.53967136, -0.5549105, -0.5732997, -0.59126383, -0.6072692, -0.62050563, -0.63056743, -0.6371814, -0.64021146, -0.63951516, -0.63498765, -0.62648433, -0.6138427, -0.59687895, -0.57534426, -0.5490243, -0.51759785, -0.4808643, -0.43847865, -0.39031988, -0.33608693, -0.27580756, -0.20929708, -0.13679098, -0.058291066, 0.025711998, 0.11495687, 0.20863298, 0.30607992, 0.40598932, 0.50698996, 0.6068813, 0.70309013, 0.7921047, 0.8700162, 0.9325241, 0.97586155, 0.99738944, 0.99639076, 0.97421396, 0.9339265, 0.87963855, 0.815584, 0.7457002, 0.67309475, 0.600239, 0.528773, 0.45991024, 0.394344, 0.33254597, 0.2747615, 0.22107038, 0.17154984, 0.12606232, 0.08463508, 0.046994504, 0.013145943, -0.017267385, -0.044271316, -0.06825691, -0.0892968, -0.107764736, -0.12379298, -0.13769493, -0.14966162, -0.15992187, -0.16871242, -0.17617147, -0.18255739, -0.18793038, -0.19253652, -0.19638455, -0.19967568, -0.20240107, -0.20469221, -0.20655781, -0.20805112, -0.20921767, -0.21004803, -0.2106195, -0.21089272, -0.21095061, -0.21076363, -0.21038347, -0.20982324, -0.20907852, -0.20821257, -0.20716952, -0.20604317, -0.2047557, -0.20339537, -0.20190264, -0.20032513, -0.19864987, -0.19686885, -0.1950182, -0.19304474, -0.19100863, -0.1888445, -0.18659812, -0.18422616, -0.18172967, -0.17910643, -0.17630598, -0.17336059, -0.17018674, -0.16682732, -0.16319844, -0.15932272, -0.15514494, -0.15065052, -0.14582105, -0.14060639, -0.13501249, -0.12897108, -0.12248889, -0.11549913, -0.10799058, -0.09990916, -0.09122359, -0.08188884, -0.07186918, -0.06111253, -0.049600884, -0.037258774, -0.02409989, -0.010016753, 0.004949211, 0.020930568, 0.037879113, 0.055929236, 0.07505453, 0.09535919, 0.11686186, 0.13960712, 0.16366813, 0.18901545, 0.21576911, 0.24382818, 0.27333748, 0.3041399, 0.33637017, 0.36983255, 0.4046084, 0.44047683, 0.47742444, 0.51521254, 0.55370754, 0.5926548, 0.631796, 0.6708595, 0.7094762, 0.74734885, 0.78402865, 0.8191857, 0.85233206, 0.88311154, 0.9110473, 0.9357765, 0.95687747, 0.9740087, 0.9868279, 0.99503815, 0.9983808, 0.99662256, 0.98958135, 0.97710544, 0.95908266, 0.935463, 0.90621036, 0.8714085, 0.831129, 0.7856382, 0.73516214, 0.6801916, 0.621135, 0.5587077, 0.49347562, 0.42631868, 0.35788333, 0.28911188, 0.22063996, 0.15337215, 0.08786142, 0.02490785, -0.03504924, -0.09134277, -0.14364599, -0.19143072, -0.23448057, -0.27241436, -0.30512568, -0.3323788, -0.3541637, -0.37037492, -0.3810983, -0.38640293, -0.3866385, -0.38253853, -0.3762449
-0.51395106, -0.5287936, -0.54670244, -0.564254, -0.57993525, -0.5929799, -0.60292596, -0.6095186, -0.61256015, -0.6119218, -0.60746783, -0.5990588, -0.5865503, -0.5697385, -0.54845685, -0.5224265, -0.49148118, -0.45529252, -0.41374168, -0.36650017, -0.3135503, -0.25462154, -0.1898482, -0.11907803, -0.042639688, 0.039431524, 0.12655888, 0.21840957, 0.3140264, 0.41253182, 0.5122668, 0.6113411, 0.70687914, 0.7955063, 0.87299454, 0.9350268, 0.97757816, 0.9979734, 0.99543357, 0.9713591, 0.928959, 0.8724053, 0.80614656, 0.73408586, 0.6595319, 0.5848317, 0.51178426, 0.4414594, 0.37463886, 0.31170738, 0.2528923, 0.19829932, 0.14785936, 0.10159759, 0.05926999, 0.020890074, -0.0138951605, -0.045078773, -0.073071204, -0.09789045, -0.11995073, -0.13931797, -0.15635972, -0.17120402, -0.18413682, -0.19534831, -0.20502625, -0.21340773, -0.22058794, -0.22682062, -0.23212972, -0.23675051, -0.2406683, -0.24406591, -0.24693023, -0.24936825, -0.2513994, -0.25305393, -0.25439188, -0.25539094, -0.2561336, -0.2565836, -0.25681055, -0.25680566, -0.2565909, -0.25620776, -0.25562084, -0.2549161, -0.25401944, -0.25303042, -0.251875, -0.25062642, -0.24924888, -0.24776047, -0.2461798, -0.24446867, -0.24268588, -0.24076246, -0.23876187, -0.23662291, -0.23437491, -0.23199475, -0.22945686, -0.2267828, -0.22390002, -0.22085555, -0.21755879, -0.21405062, -0.21025655, -0.20618469, -0.20179737, -0.1970615, -0.19197352, -0.18647115, -0.18056412, -0.17418349, -0.1673273, -0.1599374, -0.15198955, -0.14343892, -0.13424619, -0.12436717, -0.11377115, -0.102392815, -0.09023136, -0.07718575, -0.063291095, -0.048409563, -0.03259667, -0.015697323, 0.0022440916, 0.02136764, 0.04167069, 0.0632436, 0.086143926, 0.11038895, 0.13609596, 0.16320437, 0.1918733, 0.22197591, 0.2536808, 0.28681442, 0.32151192, 0.3575699, 0.395045, 0.43371087, 0.4735085, 0.5141902, 0.5555604, 0.597346, 0.63921714, 0.6808638, 0.72184086, 0.7617907, 0.80018485, 0.83661544, 0.87051976, 0.90145594, 0.9288843, 0.952364, 0.9714283, 0.9856785, 0.9947511, 0.99832916, 0.9961658, 0.98806226, 0.97389364, 0.9536123, 0.9272214, 0.8948554, 0.8566595, 0.8129824, 0.764133, 0.71069235, 0.6531316, 0.59224087, 0.52860504, 0.46314397, 0.39646775, 0.3295178, 0.26283923, 0.19730462, 0.13334154, 0.07170458, 0.01269725, -0.04305176, -0.09533738, -0.14364135, -0.18782659, -0.22747582, -0.26250938, -0.292616, -0.31777254, -0.33777726, -0.3526675, -0.3623719, -0.36705232, -0.3669447, -0.3628101, -0.35665274
-0.489469, -0.5038522, -0.52119815, -0.53819937, -0.55342585, -0.56610376, -0.57579696, -0.5822109, -0.58515346, -0.5844694, -0.58001363, -0.5716614, -0.5592341, -0.54260194, -0.5215223, -0.49586216, -0.46531904, -0.42978683, -0.3889334, -0.34272116, -0.2908336, -0.233341, -0.16999218, -0.10100166, -0.026243076, 0.053880967, 0.13928404, 0.22928175, 0.32338697, 0.42039186, 0.51902175, 0.61706805, 0.71189606, 0.7998163, 0.8766826, 0.9379006, 0.9794431, 0.9984959, 0.9943099, 0.9683443, 0.923862, 0.865213, 0.7968232, 0.7228026, 0.6463331, 0.5699609, 0.4953067, 0.42359978, 0.35547116, 0.2913761, 0.2314913, 0.17586185, 0.12451247, 0.07725787, 0.03410233, -0.00528317, -0.040880796, -0.07310531, -0.10193791, -0.1278227, -0.15076791, -0.17119312, -0.18915817, -0.20501362, -0.21888608, -0.23102865, -0.24163306, -0.25084782, -0.2589099, -0.2658765, -0.2719965, -0.2772645, -0.28190303, -0.28588474, -0.28937152, -0.2923532, -0.29491392, -0.2970845, -0.29887876, -0.30036387, -0.3015148, -0.30240613, -0.30301678, -0.30339083, -0.3035466, -0.30347437, -0.30324176, -0.30278993, -0.3022165, -0.30144507, -0.30056548, -0.2995234, -0.29836416, -0.29708448, -0.29566866, -0.29416457, -0.2925101, -0.29077578, -0.28888926, -0.28690407, -0.284775, -0.28250593, -0.2800991, -0.27750295, -0.27475893, -0.27178004, -0.26861838, -0.26518643, -0.26151365, -0.25754264, -0.25326097, -0.24865024, -0.24365973, -0.23829608, -0.23249082, -0.22625005, -0.21951066, -0.21225804, -0.20444493, -0.19603479, -0.18698826, -0.17726564, -0.16681385, -0.15561572, -0.14358321, -0.1307378, -0.11694751, -0.10226528, -0.08652783, -0.069791734, -0.051891256, -0.032850903, -0.012539165, 0.009078681, 0.032069463, 0.056535497, 0.082465395, 0.11001673, 0.13910559, 0.16991657, 0.20231107, 0.23646136, 0.27219185, 0.30961865, 0.34853855, 0.38896796, 0.430676, 0.4735473, 0.5173176, 0.56172407, 0.6064575, 0.65111136, 0.6953163, 0.7385427, 0.7803471, 0.8201157, 0.85733813, 0.8913725, 0.9216755, 0.94764435, 0.96875846, 0.9845142, 0.9944761, 0.99828494, 0.9956515, 0.9863911, 0.9704152, 0.9477306, 0.9184885, 0.8828932, 0.84135646, 0.7942729, 0.74230975, 0.6860201, 0.62627745, 0.5637192, 0.4993278, 0.43372056, 0.36787218, 0.30228636, 0.23783998, 0.17487946, 0.114145726, 0.055836976, 0.00056141167, -0.05158911, -0.10011128, -0.14496896, -0.18573764, -0.22240487, -0.25461933, -0.2823868, -0.30543876, -0.3238055, -0.33731818, -0.346066, -0.35005426, -0.34961188, -0.34538007, -0.3393356
-0.46641436, -0.48030058, -0.49700814, -0.5133757, -0.5280222, -0.54021674, -0.5495164, -0.5556323, -0.5583615, -0.5575289, -0.553009, -0.54462874, -0.53228086, -0.5157474, -0.49492455, -0.46953502, -0.43949145, -0.40447113, -0.36443084, -0.31903577, -0.26831803, -0.21196899, -0.1501253, -0.082552046, -0.00952476, 0.069046274, 0.15268038, 0.24118423, 0.33370003, 0.4294522, 0.5268221, 0.6239188, 0.7177855, 0.8049045, 0.8808433, 0.94106466, 0.98135424, 0.99893445, 0.99303955, 0.9651809, 0.91874504, 0.8580748, 0.78778225, 0.7118607, 0.63370436, 0.5556636, 0.4795692, 0.40644506, 0.33707863, 0.27179122, 0.2108001, 0.15415244, 0.10175661, 0.05359948, 0.009403475, -0.030826747, -0.0674864, -0.100544594, -0.130458, -0.15719369, -0.18121333, -0.20251435, -0.2215111, -0.2382596, -0.2530866, -0.26612082, -0.2775806, -0.28766093, -0.29647368, -0.3042552, -0.31103018, -0.3170409, -0.32226077, -0.32689667, -0.33091682, -0.3344613, -0.33752757, -0.34017947, -0.34245673, -0.34436333, -0.3459644, -0.3472423, -0.34825274, -0.34899655, -0.34948882, -0.34977433, -0.34981677, -0.349701, -0.34935924, -0.3488856, -0.34821832, -0.3474221, -0.34647474, -0.3453859, -0.34418556, -0.3428288, -0.34138203, -0.3397718, -0.33806676, -0.3362038, -0.3342159, -0.3320811, -0.32977554, -0.3273256, -0.32465902, -0.321829, -0.318745, -0.3154524, -0.31187707, -0.30802986, -0.30387238, -0.29937297, -0.2945267, -0.2892731, -0.28361917, -0.2775004, -0.2709107, -0.263799, -0.2561357, -0.24788292, -0.23899771, -0.22943774, -0.21917163, -0.20812805, -0.19630949, -0.1835997, -0.17003907, -0.15546937, -0.13994895, -0.12330088, -0.105565056, -0.08658065, -0.06633605, -0.04472046, -0.021653194, 0.0029055774, 0.029100602, 0.056899067, 0.086486004, 0.11776886, 0.15093836, 0.18586008, 0.22268993, 0.26126218, 0.3016557, 0.34367216, 0.3872752, 0.43222585, 0.478344, 0.5253358, 0.5728655, 0.62056607, 0.66794944, 0.71455604, 0.75976574, 0.8030208, 0.84361196, 0.8809057, 0.9141737, 0.9427648, 0.966016, 0.98334175, 0.99422586, 0.9982416, 0.9950877, 0.98458153, 0.9666825, 0.9415137, 0.90930676, 0.8705092, 0.8255975, 0.7753151, 0.7203152, 0.6615592, 0.59976995, 0.53600687, 0.47093734, 0.40559018, 0.34047562, 0.27649802, 0.2139676, 0.15363243, 0.09562111, 0.04053829, -0.011614147, -0.06034224, -0.105706885, -0.14728782, -0.18515809, -0.2189519, -0.24873285, -0.27419332, -0.29539046, -0.31209055, -0.32436448, -0.33209434, -0.3354465, -0.33459932, -0.33026436, -0.32428145
